node_id,node_type,name,symbol,valid_from,valid_to,source_news_id,split,prediction_time_safe,attributes_json,dataset_version,graph_version,kg_layer,layered_release_version
news:0153096164cdebaaa7fb8e8eedb3e1de,News,"SSI Resarch: Nhóm thủy điện phía Nam ""sáng cửa"" trong nửa cuối năm 2021, cổ phiếu kỳ vọng sinh lời hai chữ số",,2021-10-15,,0153096164cdebaaa7fb8e8eedb3e1de,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""4688"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/ssi-resarch-nhom-thuy-dien-phia-nam-sang-cua-trong-nua-cuoi-nam-2021-co-phieu-ky-vong-sinh-loi-hai-chu-so-20211015103104647.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0159c91b8d937cbd6878006d22f342f2,News,Lãnh đạo Nam Việt đăng ký bán 5 triệu cp ANV khi giá vượt đỉnh,,2021-06-12,,0159c91b8d937cbd6878006d22f342f2,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""1260"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/lanh-dao-nam-viet-dang-ky-ban-5-trieu-cp-anv-khi-gia-vuot-dinh-20210611112545992.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0192b2af70a1ff4647099b23b57f55c1,News,"Vietnam Airlines ĐHCĐ bất thường, trình cổ đông kế hoạch phát hành cổ phiếu tăng vốn điều lệ",,2020-12-25,,0192b2af70a1ff4647099b23b57f55c1,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""4273"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/vietnam-airlines-dhcd-bat-thuong-trinh-co-dong-ke-hoach-phat-hanh-co-phieu-tang-von-dieu-le-20201224164851607.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:01ddc382eb4f0f2b708112ea864744e0,News,Chứng khoán Yuanta dự báo BID sẽ thay thế DHG trong rổ VN30,,2019-06-14,,01ddc382eb4f0f2b708112ea864744e0,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""1035"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/chung-khoan-yuanta-du-bao-bid-se-thay-the-dhg-trong-ro-vn30-20190614172400812.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0220782b00f4368d36c5c23d27906151,News,"Tuần 7 – 11/11: Khối tự doanh giảm quy mô mua ròng cổ phiếu, tâm điểm giao dịch KDH, EIB và KBC",,2022-11-12,,0220782b00f4368d36c5c23d27906151,test,True,"{""category"": ""ngan_hang"", ""content_length"": ""4005"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/tuan-7-1111-khoi-tu-doanh-giam-quy-mo-mua-rong-co-phieu-tam-diem-giao-dich-kdh-eib-va-kbc-2022111275926243.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:02893f2933a43487ae5c10905f8e4b6b,News,"DCVFMVN Diamond ETF gia tăng tỷ trọng TCB, ước tính mua vào gần 6,1 triệu cổ phiếu trong kỳ review quý 2",,2022-04-20,,02893f2933a43487ae5c10905f8e4b6b,validation,True,"{""category"": ""ngan_hang"", ""content_length"": ""2096"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/vfmvn-diamond-etf-co-the-mua-vao-hon-6-trieu-tcb-trong-ky-co-cau-quy-2-2022-20220420133909219.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:02d0265f1e6b1b4d0e907b8de0126574,News,"Chủ tịch VNDirect: ""Không có nỗi đau thì không có bài học, không có bài học thì không thể đón nhận cơ hội lớn hơn trên thị trường""",,2022-11-16,,02d0265f1e6b1b4d0e907b8de0126574,test,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""5017"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/chu-tich-vndirect-khong-co-noi-dau-thi-khong-co-bai-hoc-khong-co-bai-hoc-thi-khong-the-don-nhan-co-hoi-lon-hon-tren-thi-truong-20221116073326426.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:030f953c2f6b2814c6e7dd92ccd47a3a,News,Masan Resources (MSR) chốt danh sách cổ đông phát hành gần 90 triệu cổ phiếu trả cổ tức,,2019-11-07,,030f953c2f6b2814c6e7dd92ccd47a3a,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1290"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/masan-resources-msr-chot-danh-sach-co-dong-phat-hanh-gan-90-trieu-co-phieu-tra-co-tuc-20191107092042407.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:033aac2f9b9224791119d19b94182132,News,"SSI tiếp tục phát hành 5 chứng quyền có bảo đảm cho 3 mã HPG, FPT, MWG",,2019-06-28,,033aac2f9b9224791119d19b94182132,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""2807"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/ssi-tiep-tuc-phat-hanh-5-chung-quyen-co-bao-dam-cho-3-ma-hpg-fpt-mwg-20190627220305031.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:03aff677c4d4916fe1eb64e1153a3196,News,"Thị giá 41.000 đồng/cp, Chứng khoán SHS chốt danh sách cổ đông chào bán 325 triệu cổ phiếu giá 12.000 đồng",,2022-03-30,,03aff677c4d4916fe1eb64e1153a3196,validation,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1137"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/thi-gia-41000-dong-cp-chung-khoan-shs-chot-danh-sach-co-dong-chao-ban-325-trieu-co-phieu-gia-12000-dong-20220330184225961.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:03e1df49c90647ee411e3f19bf46ae40,News,Pyn Elite Fund tăng mạnh tỷ trọng VHM và VFMVN Diamond ETF trong tháng cuối năm 2020,,2021-01-08,,03e1df49c90647ee411e3f19bf46ae40,train,True,"{""category"": ""ngan_hang"", ""content_length"": ""2295"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/pyn-elite-fund-tang-manh-ty-trong-vhm-va-vfmvn-diamond-etf-trong-thang-cuoi-nam-2020-20210107222940366.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:041953ef30a51bd3ea9941ec6e742e79,News,"Sau nhiều nỗ lực, Cơ điện lạnh Nam Thịnh đã bán hết 16,3 triệu cổ phần tại Tổng công ty xây dựng số 1",,2021-06-22,,041953ef30a51bd3ea9941ec6e742e79,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""1511"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/sau-nhieu-no-luc-co-dien-lanh-nam-thinh-da-ban-het-163-trieu-co-phan-tai-tong-cong-ty-xay-dung-so-1-20210622173231742.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0460fde538f4d2c28a4eb6ea515b65ea,News,"Cổ phiếu tâm điểm 7/9: DIG, HAH, HAX",,2021-09-06,,0460fde538f4d2c28a4eb6ea515b65ea,train,True,"{""category"": ""ngan_hang"", ""content_length"": ""2077"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/co-phieu-tam-diem-7-9-dig-hah-hax-20210906184646863.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:052cc9b2051b1fd0b584f2a704dc8676,News,"Chứng khoán SHS thông qua kế hoạch tăng vốn lên hơn 6.500 tỷ đồng, dự kiến trả cổ tức 50% năm 2021",,2022-01-28,,052cc9b2051b1fd0b584f2a704dc8676,validation,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""4875"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/chung-khoan-shs-thong-qua-ke-hoach-tang-von-len-hon-6500-ty-dong-du-kien-tra-co-tuc-50-nam-2021-20220128133829729.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:052e672d0fc8407df0b48553a7af8a97,News,"Nhóm chứng khoán thăng hoa với ""game"" tăng vốn, SSI và VND sẽ có quy mô vốn như các ngân hàng tầm trung tại Việt Nam",,2021-11-18,,052e672d0fc8407df0b48553a7af8a97,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""5408"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/nhom-chung-khoan-thang-hoa-voi-game-tang-von-ssi-va-vnd-se-co-quy-mo-von-nhu-cac-ngan-hang-tam-trung-tai-viet-nam-20211118162721812.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0559c23e5b25203dc23e826c912b2e97,News,"Sau kiểm toán, lợi nhuận ròng Xây lắp điện 1 (PC1) tăng 94%, đạt 406 tỷ đồng",,2021-08-31,,0559c23e5b25203dc23e826c912b2e97,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1129"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/sau-kiem-toan-loi-nhuan-rong-xay-lap-dien-1-pc1-tang-94-dat-406-ty-dong-20210831163514079.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0560af641b7a8cb6a279a52b63ea0454,News,"Thoái vốn từ PVM giúp PV Power bổ sung nguồn vốn xây dựng NT3, NT4",,2021-04-02,,0560af641b7a8cb6a279a52b63ea0454,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""3591"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/thoai-von-tu-pvm-giup-pv-power-bo-sung-nguon-von-xay-dung-nt3-nt4-20210402153325791.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:056285a877a80426691dca72453e1b01,News,"Chứng khoán VIX: Tổng giám đốc Gelex (GEX) và người liên quan muốn nâng sở hữu lên 25,12% vốn mà không phải chào mua công khai",,2022-06-09,,056285a877a80426691dca72453e1b01,test,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1822"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://www.tinnhanhchungkhoan.vn/chung-khoan-vix-tong-giam-doc-gelex-gex-va-nguoi-lien-quan-muon-nang-so-huu-len-2512-von-ma-khong-phai-chao-mua-cong-khai-post299372.html""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:05c516f53b38ab6447029d85fe781c16,News,"Dự báo VN-Index chạm mốc 1.800 điểm, Giám đốc Tư vấn Chứng khoán HSC chỉ tên 2 cổ phiếu tiềm năng đáng ""xuống tiền"" trong năm 2022",,2022-01-20,,05c516f53b38ab6447029d85fe781c16,validation,True,"{""category"": ""ngan_hang"", ""content_length"": ""3791"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/du-bao-vn-index-cham-moc-1800-diem-giam-doc-tu-van-chung-khoan-hsc-chi-ten-2-co-phieu-tiem-nang-dang-xuong-tien-trong-nam-2022-20220119210357768.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:05ea228d26289ddc8fe8274852685573,News,"Thép Pomina (POM): Năm 2020 ""hồi sinh"" với lãi ròng 16 tỷ đồng, kỳ vọng lớn vào dự án lò cao",,2021-01-29,,05ea228d26289ddc8fe8274852685573,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""2492"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/thep-pomina-pom-nam-2020-hoi-sinh-voi-lai-rong-16-ty-dong-ky-vong-lon-vao-du-an-lo-cao-20210129130457897.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:06697b1d06f5491189c118fcc2e16054,News,"Cổ phiếu ngân hàng hạ nhiệt, dòng tiền ngoại vẫn tìm đến CTG",,2022-07-15,,06697b1d06f5491189c118fcc2e16054,test,True,"{""category"": ""ngan_hang"", ""content_length"": ""1818"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/co-phieu-ngan-hang-ha-nhiet-dong-tien-ngoai-van-tim-den-ctg-202271516922612.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0675f605b5cb128345595bbfa84c0f87,News,Nhóm cổ đông ngoại vừa bán ra hơn 9 triệu cổ phiếu của Thép Nam Kim,,2020-04-10,,0675f605b5cb128345595bbfa84c0f87,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""1527"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/nhom-co-dong-ngoai-vua-ban-ra-hon-9-trieu-co-phieu-cua-thep-nam-kim-20200410113833161.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:06993d0746e7394b3b29a2fc82355be6,News,"Chứng khoán Bản Việt đăng ký bán toàn bộ 29,42 triệu cổ phiếu DIG",,2020-11-24,,06993d0746e7394b3b29a2fc82355be6,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1620"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/chung-khoan-ban-viet-dang-ky-ban-toan-bo-2942-trieu-co-phieu-dig-20201124155008909.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:06fef6b992271572838fd4a9ad49fdea,News,"Phiên 21/6: Khối ngoại đảo chiều mua ròng hơn 410 tỷ đồng, tâm điểm VNM, REE, GAS",,2022-06-21,,06fef6b992271572838fd4a9ad49fdea,test,True,"{""category"": ""ngan_hang"", ""content_length"": ""3226"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/phien-216-khoi-ngoai-dao-chieu-mua-rong-hon-410-ty-dong-tam-diem-vnm-ree-gas-2022621163933885.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:076fce6b29e80e1701e912f98a91aa5f,News,"Tin kinh tế trước giờ giao dịch (1/4): Chứng khoán Mỹ phân hoá, Vingroup thoái hết vốn tại The CrownX",,2021-04-01,,076fce6b29e80e1701e912f98a91aa5f,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""4599"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/tin-kinh-te-truoc-gio-giao-dich-1-4-chung-khoan-my-phan-hoa-vingroup-thoai-het-von-tai-the-crownx-20210401075908797.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:07de4b7abac3256039b02dc3dee5eaba,News,Hai doanh nghiệp của Chủ tịch HĐQT Masan đăng ký mua 3 triệu cổ phiếu MSN,,2021-08-24,,07de4b7abac3256039b02dc3dee5eaba,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""2279"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/hai-doanh-nghiep-cua-chu-tich-hdqt-masan-dang-ky-mua-3-trieu-co-phieu-msn-20210824084409668.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:082a28b9ca5c33a1c657a709e13c6933,News,"Cơ cấu danh mục ETF quý I/2021: Dự báo nhiều bluechip bị bán ròng hàng triệu đơn vị, tâm điểm 'họ Vingroup'",,2021-03-02,,082a28b9ca5c33a1c657a709e13c6933,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""3140"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/co-cau-danh-muc-etf-quy-i-2021-du-bao-nhieu-bluechip-bi-ban-rong-hang-trieu-don-vi-tam-diem-ho-vingroup-20210302070233984.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:084db5710093410d29814a89c3cd061b,News,"“Anh cả” ngành thép HPG lập công, VN-Index giành lại mốc 1.500 điểm",,2022-02-08,,084db5710093410d29814a89c3cd061b,validation,True,"{""category"": ""ngan_hang"", ""content_length"": ""5904"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/co-phieu-ngan-hang-hang-khong-but-pha-vn-index-rung-lac-manh-truoc-nguong-can-1500-diem-2022020810030869.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:08909ce17528f4535c59ba2b646d9dc1,News,Chứng khoán VNDirect lên tiếng về sự cố đăng nhập tài khoản ngày 15/11,,2021-11-15,,08909ce17528f4535c59ba2b646d9dc1,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""2465"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/chung-khoan-vndirect-len-tieng-ve-su-co-dang-nhap-tai-khoan-ngay-15-11-20211115181116761.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:08ea7e348bb9b477f77184fb2fdf4104,News,"Cổ phiếu tâm điểm ngày 24/3: REE, GMD, PWA",,2021-03-23,,08ea7e348bb9b477f77184fb2fdf4104,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""2323"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/co-phieu-tam-diem-ngay-24-3-ree-gmd-pwa-20210323163224238.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:09fed668bc9a7aca37da19fae0842146,News,Hòa Phát dự kiến chốt danh sách trả cổ tức 35% từ tháng 6 đến tháng 8,,2022-05-27,,09fed668bc9a7aca37da19fae0842146,test,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""3222"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/hoa-phat-du-kien-chot-danh-sach-tra-co-tuc-35-tu-thang-6-den-thang-8-20220527172852771.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0a15e71a84ea0afd12d29c2b8e28b44a,News,"Nhịp đập Thị trường 06/03: MSN trần, VN-Index về gần tham chiếu!",,2020-03-06,,0a15e71a84ea0afd12d29c2b8e28b44a,train,True,"{""category"": ""ngan_hang"", ""content_length"": ""9108"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietstock.vn/2020/03/nhip-dap-thi-truong-0603-msn-tran-vn-index-ve-gan-tham-chieu-1636-735473.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0aae820912a902c219a1cd22ad256ba6,News,"VCP, TPB, PVP, ACC, PAN, VPG, BCG, GEX, HVG, TMS, PME, VSC, ELC, OPC, CNT, BPW, ABS, HSL, VC7: Thông tin giao dịch lượng lớn cổ phiếu",,2020-12-16,,0aae820912a902c219a1cd22ad256ba6,train,True,"{""category"": ""ngan_hang"", ""content_length"": ""5250"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/vcp-tpb-pvp-acc-pan-vpg-bcg-gex-hvg-tms-pme-vsc-elc-opc-cnt-bpw-abs-hsl-vc7-thong-tin-giao-dich-luong-lon-co-phieu-20201216082228107.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0aaed31ee625e217af45d8bc0905fa15,News,"Chứng khoán Bản Việt (VCI): Mục tiêu lãi 1.250 tỷ đồng, chia cổ phiếu thưởng 1:1, tăng cổ tức tiền mặt thêm 20%",,2021-03-19,,0aaed31ee625e217af45d8bc0905fa15,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""4263"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://www.tinnhanhchungkhoan.vn/chung-khoan-ban-viet-vci-muc-tieu-lai-1250-ty-dong-chia-co-phieu-thuong-11-tang-co-tuc-tien-mat-them-20-post264606.html""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0b2f9cf7d6fe7c7d9a1aacf82fa4f7fd,News,"HBC, VNT, FCN, NLG, GEX, DFC : Thông tin giao dịch lượng lớn cổ phiếu",,2019-05-31,,0b2f9cf7d6fe7c7d9a1aacf82fa4f7fd,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""1837"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/hbc-vnt-fcn-nlg-gex-dfc-thong-tin-giao-dich-luong-lon-co-phieu-2019053017111844.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0bb70c1944d6cee4f889c8d99a98362c,News,Viconship (VSC) dự kiến phát hành 11 triệu cổ phiếu trả cổ tức năm 2021,,2022-05-09,,0bb70c1944d6cee4f889c8d99a98362c,validation,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1563"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/viconship-vsc-du-kien-phat-hanh-11-trieu-co-phieu-tra-co-tuc-nam-2021-20220509190821704.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0bc5b92dbcbeea9401e0dd6e9559e62d,News,"Chứng khoán SSI khắc phục xong sự cố giao dịch, HOSE cho phép kết nối trở lại",,2020-08-18,,0bc5b92dbcbeea9401e0dd6e9559e62d,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""1616"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/chung-khoan-ssi-khac-phuc-xong-su-co-giao-dich-hose-cho-phep-ket-noi-tro-lai-20200818201834583.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0bcc9d7a7b46f6cc6897d348c67c3d25,News,"Lập kỷ lục doanh thu và lãi vào quý 2, triển vọng kinh doanh của Hoá chất Đức Giang sẽ ra sao khi giá phốt pho đã giảm 15%?",,2022-09-14,,0bcc9d7a7b46f6cc6897d348c67c3d25,test,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""3462"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/lap-ky-luc-doanh-thu-va-lai-vao-quy-2-trien-vong-kinh-doanh-cua-hoa-chat-duc-giang-se-ra-sao-khi-gia-phot-pho-da-giam-15-20220914131343962.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0c7620d4eda1d2467dd76da01c47617c,News,ĐHĐCĐ Chứng khoán FPT (FPTS): Đặt mục tiêu lãi 260 tỷ đồng năm 2021 trên cơ sở VN-Index dao động quanh 1.250-1.300 điểm,,2021-04-13,,0c7620d4eda1d2467dd76da01c47617c,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""4779"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/dhdcd-chung-khoan-fpt-fpts-dat-muc-tieu-lai-260-ty-dong-nam-2021-tren-co-so-vn-index-dao-dong-quanh-1250-1300-diem-20210413164949381.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0ce5b2324a8a8164abd1705291cbde61,News,Sếp Hòa Phát muốn bán 900.000 cổ phiếu HPG,,2020-10-06,,0ce5b2324a8a8164abd1705291cbde61,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""2518"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/sep-hoa-phat-muon-ban-900000-co-phieu-hpg-2020100618021219.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:0d3dd1ccb74e4f14b02228ab7adf1c5c,News,"Gelex giảm nắm giữ 4.100 tỷ đồng trái phiếu, lỗ ròng kinh doanh chứng khoán 114 tỷ đồng",,2022-07-31,,0d3dd1ccb74e4f14b02228ab7adf1c5c,test,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""2985"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/gelex-giam-nam-giu-4100-ty-dong-trai-phieu-lo-rong-kinh-doanh-chung-khoan-114-ty-dong-20220731120712366.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
