edge_id,source_node_id,relation_type,target_node_id,event_time,available_at,valid_from,valid_to,split,prediction_time_safe,source_news_id,source_url,evidence_text,confidence,extraction_method,review_status,attributes_json,dataset_version,graph_version,semantic_sample_id,event_type,event_type_detail,sentiment,impact_level,affected_scope,semantic_release_group,semantic_quality_tier,evidence_completeness_score,manual_review_priority,semantic_correctness_status,default_semantic_query_enabled,semantic_quality_release,validation_basis,allowed_use
edge:028f780c69bf60c3421126de,event:c6a6f0bba5993f5fbe6c,HAS_SENTIMENT,sentiment:NEUTRAL,2022-10-11,2022-10-11,2022-10-11,,test,True,714ccdfd69fb5ec40c16d4dad1d81e59,https://vietnambiz.vn/dong-tien-thong-minh-1110-ndt-ca-nhan-day-manh-mua-rong-phien-thi-truong-hoi-phuc-tam-diem-nlg-tcb-2022101183438130.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=SECTOR_NEWS; symbol=TCB,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""c6a6f0bba5993f5fbe6c""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,c6a6f0bba5993f5fbe6c,SECTOR_NEWS,SECTOR_NEWS,NEUTRAL,MODERATE,SECTOR,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:029afd6a3df4082e7077fbf2,news:d898991b0170a7405cf91b27b6078b7f,CONTAINS_EVENT,event:a288345607328bbd50e2,2022-03-02,2022-03-02,2022-03-02,,validation,True,d898991b0170a7405cf91b27b6078b7f,https://cafef.vn/novaland-thong-qua-ke-hoach-gop-von-gan-5900-ty-dong-vao-cac-cong-ty-con-20220302115536738.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=STOCK_ISSUANCE; symbol=NVL,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""STOCK_ISSUANCE"", ""sample_id"": ""a288345607328bbd50e2""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,a288345607328bbd50e2,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:02e95459da79e3ad39c6cca1,news:5dd5b799b751a64643692a39e6c9faaf,CONTAINS_EVENT,event:866a900f7fc7b59cbe0e,2021-12-24,2021-12-24,2021-12-24,,validation,True,5dd5b799b751a64643692a39e6c9faaf,https://vietnambiz.vn/tung-duoc-vietcombank-va-nhom-ban-viet-rot-von-vietcredit-kinh-doanh-ra-sao-truoc-khi-len-san-20211223190534132.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_COMPANY; score=11; event=LEADERSHIP_CHANGE; symbol=VCB,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""LEADERSHIP_CHANGE"", ""sample_id"": ""866a900f7fc7b59cbe0e""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,866a900f7fc7b59cbe0e,CORPORATE_ACTION,LEADERSHIP_CHANGE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:0320d2b276be5868d7ebaf71,event:549ae3de666eeaf25b3c,HAS_SENTIMENT,sentiment:NEGATIVE,2020-08-06,2020-08-06,2020-08-06,,train,True,f2121a88928b13c9150e9fac3e52192a,https://cafef.vn/vietnam-airlines-bsr-flc-va-petrolimex-lo-nghin-ty-cung-hang-loat-doanh-nghiep-ten-tuoi-lo-tram-ty-trong-nua-dau-2020-20200805175559028.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_COMPANY|BODY_TICKER; score=13; event=PROFIT_DECLINE; symbol=PLX,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""549ae3de666eeaf25b3c""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,549ae3de666eeaf25b3c,BUSINESS_RESULT,PROFIT_DECLINE,NEGATIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:032b827c15ca780598c28fea,event:d7d4f163fa8c97ec8f8b,AFFECTS,stock:PDR,2022-04-12,2022-04-12,2022-04-12,,validation,True,3bfda0e4c985555af595253922b344c1,https://cafef.vn/bat-dong-san-phat-dat-pdr-chot-danh-sach-co-dong-phat-hanh-179-trieu-co-phieu-tra-co-tuc-ty-le-363-20220412111643585.chn,TITLE_TICKER|TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""d7d4f163fa8c97ec8f8b""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,d7d4f163fa8c97ec8f8b,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:03301c41349bde6d13736fd8,news:63a91f53aa7b01631a1bb94a12890dd6,CONTAINS_EVENT,event:3761869eaf9f7030d807,2019-04-22,2019-04-22,2019-04-22,,train,True,63a91f53aa7b01631a1bb94a12890dd6,https://cafef.vn/gas-petrolimex-pgc-dat-muc-tieu-lntt-di-ngang-uoc-dat-192-ty-dong-trong-nam-2019-20190422110725289.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=DIVIDEND; symbol=GAS,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""DIVIDEND"", ""sample_id"": ""3761869eaf9f7030d807""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,3761869eaf9f7030d807,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:03415221291576726486cc8a,event:896ef2aef1977aa1b929,AFFECTS,stock:DGC,2020-11-23,2020-11-23,2020-11-23,,train,True,457fc45851ad83461a403142728f0a64,https://vietnambiz.vn/co-phieu-tam-diem-ngay-24-11-tdm-dbc-dgc-20201123220221476.htm,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""896ef2aef1977aa1b929""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,896ef2aef1977aa1b929,BUSINESS_RESULT,PROJECT_EXPANSION,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:034880a060ddf6e1888d634a,news:0e759a89febbf245d80271c93a99fb88,CONTAINS_EVENT,event:993d132527ebd8ea356e,2022-02-27,2022-02-27,2022-02-27,,validation,True,0e759a89febbf245d80271c93a99fb88,https://vietnambiz.vn/tuan-21-25-2-to-chuc-trong-nuoc-mua-rong-dot-bien-nhom-ngan-hang-tam-diem-vpb-mbb-ctg-20220227164516236.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=SECTOR_NEWS; symbol=MBB,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""SECTOR_NEWS"", ""event_type_detail"": ""SECTOR_NEWS"", ""sample_id"": ""993d132527ebd8ea356e""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,993d132527ebd8ea356e,SECTOR_NEWS,SECTOR_NEWS,NEUTRAL,MODERATE,SECTOR,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:0380549340acef862e3f49f0,event:eb16b62ec41d331a9b4d,HAS_SENTIMENT,sentiment:NEUTRAL,2019-06-15,2019-06-15,2019-06-15,,train,True,6bab0d12574a7789c26e0805b102becf,https://cafef.vn/masan-group-msn-phat-hanh-gan-6-trieu-co-phieu-esop-gia-10000-dong-cp-2019061511211089.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=24; event=STOCK_ISSUANCE; symbol=MSN,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""eb16b62ec41d331a9b4d""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,eb16b62ec41d331a9b4d,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:03a1878c5257b59ecd5370d7,news:f6a755ce835dc7de0349c37259cc6f9b,CONTAINS_EVENT,event:d0b86e305598492bcf0f,2020-11-11,2020-11-11,2020-11-11,,train,True,f6a755ce835dc7de0349c37259cc6f9b,https://vietnambiz.vn/hon-361-trieu-co-phieu-mbb-sap-ve-tai-khoan-cua-nha-dau-tu-20201111064936413.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=DIVIDEND; symbol=MBB,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""DIVIDEND"", ""sample_id"": ""d0b86e305598492bcf0f""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,d0b86e305598492bcf0f,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:03b2870fa83e11d136ccb4e4,event:99ada4a76fb6d5652989,AFFECTS,stock:POW,2022-03-16,2022-03-16,2022-03-16,,validation,True,c9ff6642a0e1cefae51f4da2201077a4,https://cafef.vn/pv-power-muon-thoai-sach-von-tai-evn-international-eic-20220316172246226.chn,TITLE_ALIAS|BODY_ALIAS|BODY_TICKER,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_ENTITY_MENTION"", ""sample_id"": ""99ada4a76fb6d5652989""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,99ada4a76fb6d5652989,BUSINESS_RESULT,PROJECT_EXPANSION,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:03cbc102536c8130d49f92ab,event:90f423c9cd2fa842f752,HAS_SENTIMENT,sentiment:POSITIVE,2022-11-02,2022-11-02,2022-11-02,,test,True,0e56e3b1e87a76711adb4762fdcece1e,https://cafef.vn/cong-ty-rieng-cua-chu-tich-vndirect-bao-lai-9-thang-giam-77-so-voi-cung-ky-du-no-trai-phieu-gan-4500-ty-dong-20221102140337078.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_COMPANY; score=11; event=PROFIT_GROWTH; symbol=VND,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""90f423c9cd2fa842f752""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,90f423c9cd2fa842f752,BUSINESS_RESULT,PROFIT_GROWTH,POSITIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:03d834c908f46b3a7cea231a,news:d7e63808c525d6f6bd9095700328c794,CONTAINS_EVENT,event:4263119cd1dfd7084cf7,2022-08-26,2022-08-26,2022-08-26,,test,True,d7e63808c525d6f6bd9095700328c794,https://cafef.vn/bao-hiem-bidv-chot-quyen-tra-co-tuc-bang-tien-ty-le-15-20220826093256904.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS; score=11; event=DIVIDEND; symbol=BID,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""DIVIDEND"", ""sample_id"": ""4263119cd1dfd7084cf7""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,4263119cd1dfd7084cf7,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:0438dc53e26ba4f03dd84a88,news:3729c7659979bda52d08891a91c62853,CONTAINS_EVENT,event:3c2289a2309a84618922,2022-07-05,2022-07-05,2022-07-05,,test,True,3729c7659979bda52d08891a91c62853,https://vietnambiz.vn/gan-44-trieu-co-phieu-nkg-va-395-trieu-co-phieu-frt-sap-do-bo-san-hose-20227585216356.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=DIVIDEND; symbol=FRT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""DIVIDEND"", ""sample_id"": ""3c2289a2309a84618922""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,3c2289a2309a84618922,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:04426d9d6eb82d4bb9a50557,event:a301b6f7b7f2a5cc60ea,HAS_SENTIMENT,sentiment:NEUTRAL,2019-11-26,2019-11-26,2019-11-26,,train,True,b9e5bd8575de2bb7ec8d14dbda48b5b2,https://vietnambiz.vn/vinhomes-va-vincom-retail-mua-vao-gan-274-trieu-co-phieu-qui-con-14-phien-de-thuc-hien-giao-dich-20191125234704248.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=LEADERSHIP_CHANGE; symbol=VRE,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""a301b6f7b7f2a5cc60ea""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,a301b6f7b7f2a5cc60ea,CORPORATE_ACTION,LEADERSHIP_CHANGE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:045b6ec9e781aca8bd900640,event:7d572c2b5ffc819e29c9,AFFECTS,stock:HAH,2021-08-04,2021-08-04,2021-08-04,,train,True,7ec421fd88af4a742e22d478ff33d65d,https://cafef.vn/nhom-cang-bien-van-tai-bien-tiep-tuc-bao-lai-an-tuong-vinalines-va-hai-an-tang-bang-lan-20210802165108257.chn,TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""HIGH"", ""relation_directness"": ""TITLE_ENTITY_WITH_TARGET_CONTEXT"", ""sample_id"": ""7d572c2b5ffc819e29c9""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,7d572c2b5ffc819e29c9,BUSINESS_RESULT,PROFIT_GROWTH,POSITIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:04739aa70889cc151b242f32,event:c701636bbffc52740e40,HAS_SENTIMENT,sentiment:NEUTRAL,2021-06-12,2021-06-12,2021-06-12,,train,True,8b596018528984650be215a58c5a4fa4,https://vietnambiz.vn/dxg-vib-nkg-lanh-dao-va-nguoi-nha-ban-co-phieu-truoc-phien-giam-san-o-vung-dinh-lich-su-20210611190714637.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=STOCK_ISSUANCE; symbol=NKG,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""c701636bbffc52740e40""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,c701636bbffc52740e40,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:048d754689ae768f00fc44d2,event:d7fe0de4cf9bb41f82b5,AFFECTS,stock:ANV,2020-03-21,2020-03-21,2020-03-21,,train,True,5be3c5d20f7e683fcc0fd7fcc8419b2c,https://cafef.vn/navico-anv-chot-danh-sach-co-dong-tra-co-tuc-bang-tien-ty-le-10-20200320154201238.chn,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""d7fe0de4cf9bb41f82b5""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,d7fe0de4cf9bb41f82b5,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:04c16478517345e431e5e6ef,event:56d6103fa6add7da3071,HAS_SENTIMENT,sentiment:POSITIVE,2022-05-24,2022-05-24,2022-05-24,,test,True,b0ffcd60b149661ecdfea3d5fa67af3b,https://vietnambiz.vn/ong-nguyen-van-tuan-da-mua-khop-lenh-10-trieu-co-phieu-gex-o-vung-day-7-thang-202252417572867.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=DIVIDEND; symbol=GEX,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""56d6103fa6add7da3071""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,56d6103fa6add7da3071,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:04ccf98c25c586e2626bfd39,event:f3c545e77f2324f92251,AFFECTS,stock:GEX,2021-09-16,2021-09-16,2021-09-16,,train,True,ab2c45ae88848982a113dc93313c3aee,https://vietnambiz.vn/ceo-gelex-dinh-mua-29-trieu-co-phieu-vix-gia-10000-dong-cp-20210916102913021.htm,TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_ENTITY_WITH_TARGET_CONTEXT"", ""sample_id"": ""f3c545e77f2324f92251""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,f3c545e77f2324f92251,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:04d560d91df89f5f773d4db4,event:c2d6d51e2e34899121f3,AFFECTS,stock:VIX,2022-02-15,2022-02-15,2022-02-15,,validation,True,2f4525beb4d005d4cca80c676925b10e,https://vietnambiz.vn/chung-khoan-vix-chot-quyen-chao-ban-hon-274-trieu-co-phieu-voi-gia-15000-dong-cp-20220215085607537.htm,TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""c2d6d51e2e34899121f3""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,c2d6d51e2e34899121f3,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
